unnamed:_0,brand,name,processor_name,processor_brand,ram_expandable,ram,ram_type,ghz,display_type,display,gpu,gpu_brand,ssd,hdd,adapter,battery_life,ram_gb,storage_gb,screen_size_inches,has_dedicated_gpu,os
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,64,11.6,False,ChromeOS
71,ASUS,ASUS VivoBook 15 X512DA-BQ313WS Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::595765::computer::laptops,AMD Dual-Core Ryzen 3,AMD,Not Expandable,8 GB , DDR4 RAM, 2.6 Ghz Processor,LCD,15.6 ,Radeon Vega 3,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,15.6,False,Windows
72,Acer,Acer Aspire 5 A515-57G (UN.K9TSI.002) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::596049::computer::laptops,Intel Core i5 (12th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LED,15.6 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,16,512,15.6,True,Windows
73,ASUS,ASUS VivoBook 15 OLED X1505ZA-L1311WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597875::computer::laptops,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.3 Ghz Processor,LED,15.6 ,UHD Graphics,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,15.6,False,Windows
74,Dell,Dell Inspiron 15 3511 (D560841WIN9S) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 1 TB HDD 256 GB SSD)::598155::computer::laptops,Intel Core i3 (11th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LCD,15.6 ,Integrated,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65, Upto 6 Hrs Battery Life,8,256,15.6,False,Windows
75,Lenovo,Lenovo Ideapad Flex 5i 14ITL05 (82HS00W2IN) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::593466::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,52.5W Adapter,8,512,14.0,False,Windows
76,Acer,Acer Extensa EX215-33 (NX.EH6SI.004) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::600429::computer::laptops,Intel Core i3 (12th Gen) Processor,Intel,Not Expandable,8 GB LP, LPDDR5 RAM,0,LCD,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,45,45W Adapter,8,256,15.6,False,Windows
77,Acer,Acer Extensa EX215-23 (NX.EH3SI.003) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::600084::computer::laptops,AMD Quad-Core Ryzen 5,AMD, 32 GB Expandable,8 GB LP, LPDDR5 RAM , 2.8 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,15.6,False,Windows
78,ASUS,ASUS TUF Gaming A17 FA766IC-HX005W Laptop (17.3 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595684::computer::laptops,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 2.9 Ghz Processor,LCD,17.3 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,180,180W Adapter,16,512,17.3,True,Windows
79,Dell,Dell Inspiron 15 3520 (D560869WIN9B) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::599296::computer::laptops,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LCD,15.6 ,Integrated,Intel,256 GB SSD Storage,No HDD,41,41W Adapter,8,256,15.6,False,Windows
80,Dell,Dell G15-5525 (D560819WIN9B) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::596281::computer::laptops,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,16,512,15.6,True,Windows
81,ASUS,ASUS Zenbook 14 Flip OLED UN5401QA-KN511WS Laptop (14 Inch | AMD Hexa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::594527::computer::laptops,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,63, Upto 10 Hrs Battery Life,16,512,14.0,False,Windows
82,Acer,Acer Extensa EX215-23 (NX.EH3SI.002) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::600431::computer::laptops,AMD Quad-Core Ryzen 3,AMD,Not Expandable,8 GB LP, LPDDR5 RAM, 2.4 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,no,45 / 65W Adapter,8,512,15.6,False,Windows
83,HP,HP Victus 15-fb0051AX (6F9T9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::596996::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,15.6,True,Windows
84,Infinix,Infinix INBook X1 Slim XL21 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::595802::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 3.4 Ghz Processor,LCD,14 ,"UHD GPU, 128 MB",Intel,512 GB SSD Storage,No HDD,65, Upto 11 Hrs Battery Life,8,512,14.0,False,Windows
85,Acer,Acer Swift 5 Intel Evo (NX.A6SSI.002) SF514-55TA (NX.A6SSI.002) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::583436::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 4.2 Ghz Processor,LED,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,14.0,False,Windows
86,Apple,Apple MacBook Air M1 MGND3HN/A Ultrabook (13.3 Inch | Apple M1 | 8 GB | macOS Big Sur | 256 GB SSD)::583278::computer::laptops,Apple M1,Apple, 16 GB Expandable,8 GB , DDR4 RAM , 2.9 Ghz Processor,LED,13.3 ,M1,Apple,256 GB SSD Storage,No HDD,30, Upto 15 Hrs Battery Life,8,256,13.3,False,macOS
87,Realme,Realme Book Slim Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 256 GB SSD)::588182::computer::laptops,Intel Core i3 (11th Gen),Intel, 8 GB Expandable,8 GB LP, LPDDR4X RAM , 3.0 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 4 Hrs Battery Life,8,256,14.0,False,Windows
88,Apple,Apple MacBook Air MQD32HN/A Ultrabook (13.3 Inch | Core i5 5th Gen | 8 GB | macOS Sierra | 128 GB SSD)::577693::computer::laptops,Intel Core i5 (5th Gen),Intel,Not Expandable,8 GB LP, LPDDR3 RAM, 1.8 Ghz Processor,LED,13.3 ,HD 6000,Intel,128 GB SSD Storage,No HDD,54, Upto 12 Hrs Battery Life,8,128,13.3,False,macOS
89,HP,HP Victus 16-e0075AX (494P2PA) Laptop (16.1 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::588204::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LED,16.1 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,8,512,16.1,True,Windows
90,ASUS,ASUS Vivobook 16X K3605ZF-MB521WS Laptop (16 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::611251::computer::laptops,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.0 Ghz Processor,LED,16 ,"GeForce RTX 2050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter,8,512,16.0,True,Windows
91,ASUS,ASUS X543MA-GQ1015T Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::582771::computer::laptops,Intel Celeron Dual-Core,Intel, 12 GB Expandable,4 GB , DDR4 RAM , 1.1 Ghz Processor,LED,15.6 ,UHD 600,Intel,NO SSD,1024 GB HDD Storage,33, Upto 18 Hrs Battery Life,4,0,15.6,False,Windows
92,HP,HP Pavilion 15-ec2004AX (3E3R5PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::587958::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no, Upto 4 Hrs Battery Life,8,512,15.6,True,Windows
93,HP,HP 14s-dy2507TU (6N024PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::596544::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.2 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,8,256,14.0,False,Windows
94,ASUS,ASUS VivoBook 15 X515JA-EJ392WS Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597582::computer::laptops,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,512,15.6,False,Windows
95,HP,HP 15s-FR2511TU (6N049PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596320::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.0 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 9.15 Hrs Battery Life,8,512,15.6,False,Windows
96,Acer,Acer Aspire 7 A715-75G-50TA (NH.Q97SI.001) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::585980::computer::laptops,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 9 Hrs Battery Life,8,512,15.6,True,Windows
105,ASUS,ASUS VivoBook 15 X515EA-EJ322WS Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::594343::computer::laptops,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB RAM, RAM, 3.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 5 Hrs Battery Life,8,512,15.6,False,Windows
106,HP,HP 15s-gr0012AU (35K35PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::583959::computer::laptops,AMD Dual-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6 ,Radeon Vega 6,AMD,256 GB SSD Storage , 1024 GB HDD Storage,41, Upto 7 Hrs Battery Life,8,256,15.6,False,Windows
108,ASUS,ASUS VivoBook 15 X515EA-EJ522WS Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596645::computer::laptops,Intel Core i5 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,8,512,15.6,False,Windows
109,ASUS,ASUS VivoBook 14 X1400EA-EK543WS Laptop (14 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::615768::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,16,512,14.0,False,Windows
110,ASUS,ASUS TUF Gaming F15 FX506LHB-HN358W Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597639::computer::laptops,Intel Core i5 (10th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,8,512,15.6,True,Windows
111,Apple,Apple MacBook Air M2 MLXY3HN/A Ultrabook (13.6 Inch | Apple M2 | 8 GB | macOS Monterey | 256 GB SSD)::596267::computer::laptops,Apple M2 Processor,Apple,Not Expandable,8 GB RAM, RAM,0,LCD,13.6 ,M2 Integrated,Apple,256 GB SSD Storage,No HDD,65, Upto 18 Hrs Battery Life,8,256,13.6,False,macOS
112,HP,HP 15s-eq2144AU (50M63PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::594310::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,8,512,15.6,False,Windows
113,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.016) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 11 | 512 GB SSD)::616119::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 32 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135,135W Adapter,8,512,15.6,True,Windows
114,Acer,Acer Aspire 7 A715-42G (UN.QAYSI.006) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596047::computer::laptops,AMD Hexa-Core Ryzen 5 Processor,AMD, 32 GB Expandable,16 GB , DDR4 RAM ,0,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 11.5 Hrs Battery Life,16,512,15.6,True,Windows
115,Acer,Acer Aspire 7 A715-42G (NH.QAYSI.001) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::584213::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 10 Hrs Battery Life,8,512,15.6,True,Windows
116,ASUS,ASUS VivoBook 15 X515JA-EJ592WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597583::computer::laptops,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,512,15.6,False,Windows
117,Lenovo,Lenovo Ideapad 3 15ITL05 (81X800N2IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612347::computer::laptops,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life,8,512,15.6,False,Windows
118,HP,HP 15s-eq2143au (50M62PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594551::computer::laptops,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,41, Upto 9 Hrs Battery Life,8,512,15.6,False,Windows
119,HP,HP 14s-fq1089au (50M59PA) Laptop (14 Inch | AMD Quad Core Ryzen 3 | 8 GB | Windows 11 | 512 GB SSD)::594752::computer::laptops,AMD Quad-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9.45 Hrs Battery Life,8,512,14.0,False,Windows
120,Lenovo,Lenovo Ideapad 130 (81H7001WIN) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576003::computer::laptops,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,45, Upto 5 Hrs Battery Life,4,0,15.6,False,Windows
121,Xiaomi,Xiaomi RedmiBook 15 Pro Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::587678::computer::laptops,Intel Core i5 (11th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 3.1 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,8,512,15.6,False,Windows
122,Lenovo,Lenovo Ideapad Slim 3i 15ITL05 (81X800J3IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::595545::computer::laptops,Intel Core i3 (11th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,8,512,15.6,False,Windows
123,Lenovo,Lenovo Ideapad 330-15IKB (81DE01MJIN) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | DOS | 1 TB HDD)::576791::computer::laptops,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,15.6 ,"Geforce MX150 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 6 Hrs Battery Life,8,0,15.6,True,Windows
124,ASUS,ASUS VivoBook 15 X515JA-EJ562WS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::593342::computer::laptops,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,8,512,15.6,False,Windows
125,AVITA,AVITA Pura NS14A6INV561 Laptop (14 Inch | AMD Quad Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::581396::computer::laptops,AMD Quad-Core Ryzen 5,AMD,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,14 ,Radeon Vega 8,AMD,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life,8,512,14.0,False,Windows
126,Acer,Acer One 14 Z8-415 (UN.599SI.009) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 256 GB SSD)::611718::computer::laptops,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,14 ,Integrated,Intel,256 GB SSD Storage,No HDD,45,45W Adapter,8,256,14.0,False,Windows
127,Infinix,Infinix INBook X1 XL11 Laptop (14 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 256 GB SSD)::593664::computer::laptops,Intel Core i3 (10th Gen),Intel, 8 GB Expandable,8 GB LP, LPDDR4X RAM , 1.2 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65, Upto 13 Hrs Battery Life,8,256,14.0,False,Windows
128,Lenovo,Lenovo Ideapad Slim 3i 15ITL6 (82H802XXIN) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::599341::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 7 Hrs Battery Life,16,512,15.6,False,Windows
129,Acer,Acer One 14 Z8-415 (UN.599SI.011) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::616167::computer::laptops,Intel Core i3 (11th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,8,512,14.0,False,Windows
130,HP,HP 15s-dy3001TU (360L7PA) Laptop (15.6 Inch | Pentium Dual Core | 8 GB | Windows 10 | 1 TB HDD)::584902::computer::laptops,Intel Pentium Dual-Core,Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,0,15.6,False,Windows
131,Lenovo,Lenovo Ideapad Slim 3 15ITL6 (82H803HQIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::615419::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life,8,512,15.6,False,Windows
132,Lenovo,Lenovo Ideapad Slim 3 (82H802KVIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::596999::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,8,512,15.6,False,Windows
133,MSI,MSI GF63 Thin 9SCXR-418IN Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 512 GB SSD)::582706::computer::laptops,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 Max-Q GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter,8,512,15.6,True,Windows
134,HP,HP 14s-dy2506TU (546K2PA) Laptop (14 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::593616::computer::laptops,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.4 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,512,14.0,False,Windows
135,Lenovo,Lenovo Ideapad Gaming 3 15IHU6 (82K101LGIN) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612474::computer::laptops,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life,8,512,15.6,True,Windows
136,ASUS,ASUS TUF Gaming F15 FX506LI-HN271TS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::586299::computer::laptops,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,8,512,15.6,True,Windows
137,HP,HP 14s-dq5138tu (9D3M7PA) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616491::computer::laptops,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,no,,8,512,14.0,False,Windows
138,Lenovo,Lenovo Ideapad Gaming 3i (82K101B6IN) Laptop (15.6 Inch | Intel Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597321::computer::laptops,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LCD,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,135, Upto 8 Hrs Battery Life,8,512,15.6,True,Windows
139,Lenovo,Lenovo Ideapad Slim 1 15ALC7 (82R400ERIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::615396::computer::laptops,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,16,512,15.6,False,Windows
140,Infinix,Infinix INBook Y1 Plus XL28 Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::599727::computer::laptops,Intel Core i3 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.2 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,8,512,15.6,False,Windows
141,HP,HP 15s-gy0501AU (4R8B8PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 10 | 256 GB SSD)::593637::computer::laptops,AMD Dual-Core Ryzen 3,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6 ,Radeon,AMD,256 GB SSD Storage,No HDD,no,,8,256,15.6,False,Windows
142,HP,HP 15s-ey1508AU (6Q0N0PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 8 GB | Windows 11 | 256 GB SSD)::596565::computer::laptops,AMD Dual-Core Ryzen 3,AMD, 8 GB Expandable,8 GB , DDR4 RAM , 2.6 Ghz Processor,LCD,15.6 ,Radeon,AMD,256 GB SSD Storage,No HDD,65,65W Adapter,8,256,15.6,False,Windows
144,Lenovo,Lenovo Ideapad Slim 3i (81WB0193IN) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 256 GB SSD)::593385::computer::laptops,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,45, Upto 11 Hrs Battery Life,8,256,15.6,False,Windows
